promptKey,temperature,timesteps,rewards,leftActions,rightActions,randomActions,DateTime
zero_shot_prompt,1,10,10.0,7,0,3,2024-04-17 13:05:29.056570
zero_shot_prompt,1,10,10.0,6,0,4,2024-04-17 13:05:33.635882
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:05:37.393802
zero_shot_prompt,1,10,10.0,10,0,0,2024-04-17 13:05:40.352936
zero_shot_prompt,1,9,9.0,6,0,3,2024-04-17 13:05:44.196244
zero_shot_prompt,1,9,9.0,8,0,1,2024-04-17 13:05:47.299649
zero_shot_prompt,1,9,9.0,5,0,4,2024-04-17 13:05:51.572494
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:05:55.330888
zero_shot_prompt,1,9,9.0,6,0,3,2024-04-17 13:05:59.202730
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:06:02.560067
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:06:05.920144
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:06:09.678779
zero_shot_prompt,1,10,10.0,7,0,3,2024-04-17 13:06:13.841786
zero_shot_prompt,1,9,9.0,6,0,3,2024-04-17 13:06:17.718828
zero_shot_prompt,1,9,9.0,6,0,3,2024-04-17 13:06:22.009053
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:06:25.786126
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:06:29.145461
zero_shot_prompt,1,9,9.0,6,0,3,2024-04-17 13:06:33.030716
zero_shot_prompt,1,8,8.0,3,0,5,2024-04-17 13:06:37.427596
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:06:41.172197
zero_shot_prompt,1,9,9.0,9,0,0,2024-04-17 13:06:43.837790
zero_shot_prompt,1,10,10.0,10,0,0,2024-04-17 13:06:46.796249
zero_shot_prompt,1,9,9.0,9,0,0,2024-04-17 13:06:49.460001
zero_shot_prompt,1,8,8.0,6,0,2,2024-04-17 13:06:52.618155
zero_shot_prompt,1,9,9.0,6,0,3,2024-04-17 13:06:57.319588
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:07:00.709038
zero_shot_prompt,1,10,10.0,8,1,1,2024-04-17 13:07:04.895780
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:07:08.252088
zero_shot_prompt,1,10,10.0,6,0,4,2024-04-17 13:07:12.823801
zero_shot_prompt,1,9,9.0,5,0,4,2024-04-17 13:07:17.081102
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:07:20.820113
zero_shot_prompt,1,9,9.0,8,0,1,2024-04-17 13:07:23.929251
zero_shot_prompt,1,9,9.0,8,0,1,2024-04-17 13:07:27.003455
zero_shot_prompt,1,11,11.0,10,0,1,2024-04-17 13:07:30.663044
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:07:34.437805
zero_shot_prompt,1,9,9.0,8,0,1,2024-04-17 13:07:37.499144
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:07:40.865883
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:07:44.628402
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:07:48.412241
zero_shot_prompt,1,9,9.0,7,0,2,2024-04-17 13:07:51.896255
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:07:55.254256
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:07:58.641886
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:08:02.410471
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:08:06.189713
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:08:09.564431
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:08:13.313277
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:08:17.071645
zero_shot_prompt,1,9,9.0,7,0,2,2024-04-17 13:08:20.559434
zero_shot_prompt,1,10,10.0,8,0,2,2024-04-17 13:08:24.321615
zero_shot_prompt,1,10,10.0,6,0,4,2024-04-17 13:08:28.920338
zero_shot_prompt,1,9,9.0,8,0,1,2024-04-17 13:08:31.986749
zero_shot_prompt,1,8,8.0,4,0,4,2024-04-17 13:08:36.380238
zero_shot_prompt,1,9,9.0,8,0,1,2024-04-17 13:08:39.433448
zero_shot_prompt,1,10,10.0,7,0,3,2024-04-17 13:08:43.595879
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:08:46.949357
zero_shot_prompt,1,9,9.0,4,0,5,2024-04-17 13:08:51.614777
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:08:54.968861
zero_shot_prompt,1,9,9.0,6,0,3,2024-04-17 13:08:58.883440
zero_shot_prompt,1,11,11.0,7,0,4,2024-04-17 13:09:03.764128
zero_shot_prompt,1,10,10.0,7,0,3,2024-04-17 13:09:07.929357
zero_shot_prompt,1,9,9.0,7,0,2,2024-04-17 13:09:11.408300
zero_shot_prompt,1,9,9.0,7,0,2,2024-04-17 13:09:14.872087
zero_shot_prompt,1,8,8.0,5,0,3,2024-04-17 13:09:18.848754
zero_shot_prompt,1,9,9.0,4,0,5,2024-04-17 13:09:23.545442
zero_shot_prompt,1,10,10.0,9,0,1,2024-04-17 13:09:26.899160
zero_shot_prompt,1,9,9.0,8,0,1,2024-04-17 13:09:30.359027
zero_shot_prompt,1,10,10.0,10,0,0,2024-04-17 13:09:33.321787
one_shot_prompt,0.1,17,17.0,7,10,0,2024-04-17 13:09:38.456673
one_shot_prompt,0.1,25,25.0,10,15,0,2024-04-17 13:09:46.000397
one_shot_prompt,0.1,65,65.0,34,31,0,2024-04-17 13:10:05.594455
one_shot_prompt,0.1,11,11.0,3,8,0,2024-04-17 13:10:08.917112
one_shot_prompt,0.1,23,23.0,9,14,0,2024-04-17 13:10:15.850216
one_shot_prompt,0.1,15,15.0,7,8,0,2024-04-17 13:10:20.378265
one_shot_prompt,0.1,28,28.0,12,16,0,2024-04-17 13:10:28.814785
one_shot_prompt,0.1,11,11.0,4,7,0,2024-04-17 13:10:32.134701
one_shot_prompt,0.1,12,12.0,5,7,0,2024-04-17 13:10:35.750111
one_shot_prompt,0.1,11,11.0,2,9,0,2024-04-17 13:10:39.067398
one_shot_prompt,0.1,20,20.0,9,11,0,2024-04-17 13:10:45.093778
one_shot_prompt,0.1,42,42.0,21,21,0,2024-04-17 13:10:57.750703
one_shot_prompt,0.1,21,21.0,9,12,0,2024-04-17 13:11:04.109585
one_shot_prompt,0.1,11,11.0,3,8,0,2024-04-17 13:11:07.432542
one_shot_prompt,0.1,38,38.0,18,20,0,2024-04-17 13:11:18.891562
one_shot_prompt,0.1,12,12.0,4,8,0,2024-04-17 13:11:22.513013
one_shot_prompt,0.1,40,40.0,19,21,0,2024-04-17 13:11:34.583036
one_shot_prompt,0.1,11,11.0,1,10,0,2024-04-17 13:11:37.899969
one_shot_prompt,0.1,21,21.0,10,11,0,2024-04-17 13:11:44.252711
one_shot_prompt,0.1,26,26.0,12,14,0,2024-04-17 13:11:52.099084
one_shot_prompt,0.1,13,13.0,5,8,0,2024-04-17 13:11:56.026307
one_shot_prompt,0.1,15,15.0,6,9,0,2024-04-17 13:12:00.549035
one_shot_prompt,0.1,12,12.0,4,8,0,2024-04-17 13:12:04.185033
one_shot_prompt,0.1,17,17.0,7,10,0,2024-04-17 13:12:09.321538
one_shot_prompt,0.1,11,11.0,2,9,0,2024-04-17 13:12:12.647530
one_shot_prompt,0.1,16,16.0,7,9,0,2024-04-17 13:12:17.474788
one_shot_prompt,0.1,15,15.0,7,8,0,2024-04-17 13:12:22.005094
one_shot_prompt,0.1,19,19.0,9,10,0,2024-04-17 13:12:27.733839
one_shot_prompt,0.1,17,17.0,6,11,0,2024-04-17 13:12:32.887238
one_shot_prompt,0.1,23,23.0,7,16,0,2024-04-17 13:12:39.835555
one_shot_prompt,0.1,29,29.0,12,17,0,2024-04-17 13:12:48.598542
one_shot_prompt,0.1,12,12.0,3,9,0,2024-04-17 13:12:52.219182
one_shot_prompt,0.1,10,10.0,1,9,0,2024-04-17 13:12:55.251798
one_shot_prompt,0.1,11,11.0,1,10,0,2024-04-17 13:12:58.562753
one_shot_prompt,0.1,17,17.0,7,10,0,2024-04-17 13:13:03.702214
one_shot_prompt,0.1,40,40.0,17,23,0,2024-04-17 13:13:15.791734
one_shot_prompt,0.1,16,16.0,4,12,0,2024-04-17 13:13:20.623133
one_shot_prompt,0.1,12,12.0,4,8,0,2024-04-17 13:13:24.243405
one_shot_prompt,0.1,19,19.0,8,11,0,2024-04-17 13:13:29.987902
one_shot_prompt,0.1,54,54.0,26,28,0,2024-04-17 13:13:46.284554
one_shot_prompt,0.1,13,13.0,4,9,0,2024-04-17 13:13:50.213630
one_shot_prompt,0.1,42,42.0,20,22,0,2024-04-17 13:14:02.894199
one_shot_prompt,0.1,15,15.0,5,10,0,2024-04-17 13:14:07.426517
one_shot_prompt,0.1,16,16.0,5,11,0,2024-04-17 13:14:12.254327
one_shot_prompt,0.1,15,15.0,5,10,0,2024-04-17 13:14:16.796847
one_shot_prompt,0.1,12,12.0,4,8,0,2024-04-17 13:14:20.429437
one_shot_prompt,0.1,19,19.0,10,9,0,2024-04-17 13:14:26.160916
one_shot_prompt,0.1,20,20.0,6,14,0,2024-04-17 13:14:32.202723
one_shot_prompt,0.1,19,19.0,8,11,0,2024-04-17 13:14:37.941479
one_shot_prompt,0.1,14,14.0,5,9,0,2024-04-17 13:14:42.166660
one_shot_prompt,0.1,11,11.0,3,8,0,2024-04-17 13:14:45.492540
one_shot_prompt,0.1,10,10.0,3,7,0,2024-04-17 13:14:48.508482
one_shot_prompt,0.1,10,10.0,1,9,0,2024-04-17 13:14:51.528671
one_shot_prompt,0.1,41,41.0,17,24,0,2024-04-17 13:15:03.914866
one_shot_prompt,0.1,16,16.0,6,10,0,2024-04-17 13:15:08.754024
one_shot_prompt,0.1,34,34.0,15,19,0,2024-04-17 13:15:19.020902
one_shot_prompt,0.1,15,15.0,5,10,0,2024-04-17 13:15:23.548405
one_shot_prompt,0.1,9,9.0,2,7,0,2024-04-17 13:15:26.267119
one_shot_prompt,0.1,16,16.0,7,9,0,2024-04-17 13:15:31.098194
one_shot_prompt,0.1,13,13.0,5,8,0,2024-04-17 13:15:35.030248
one_shot_prompt,0.1,10,10.0,3,7,0,2024-04-17 13:15:38.051623
one_shot_prompt,0.1,25,25.0,10,15,0,2024-04-17 13:15:45.610154
one_shot_prompt,0.1,17,17.0,7,10,0,2024-04-17 13:15:50.739687
one_shot_prompt,0.1,26,26.0,11,15,0,2024-04-17 13:15:58.592354
one_shot_prompt,0.1,12,12.0,4,8,0,2024-04-17 13:16:02.218308
one_shot_prompt,0.1,20,20.0,6,14,0,2024-04-17 13:16:08.279225
one_shot_prompt,0.1,23,23.0,9,14,0,2024-04-17 13:16:15.225221
one_shot_prompt,0.1,19,19.0,9,10,0,2024-04-17 13:16:20.986886
one_shot_prompt,0.1,20,20.0,8,12,0,2024-04-17 13:16:27.034351
one_shot_prompt,0.1,9,9.0,3,6,0,2024-04-17 13:16:29.755464
one_shot_prompt,0.1,21,21.0,10,11,0,2024-04-17 13:16:36.107308
one_shot_prompt,0.1,14,14.0,6,8,0,2024-04-17 13:16:40.337264
one_shot_prompt,0.1,15,15.0,7,8,0,2024-04-17 13:16:44.869955
one_shot_prompt,0.1,14,14.0,5,9,0,2024-04-17 13:16:49.113060
one_shot_prompt,0.1,12,12.0,2,10,0,2024-04-17 13:16:52.752059
one_shot_prompt,0.1,21,21.0,8,13,0,2024-04-17 13:16:59.104356
one_shot_prompt,0.1,17,17.0,7,10,0,2024-04-17 13:17:04.263257
one_shot_prompt,0.1,11,11.0,3,8,0,2024-04-17 13:17:07.593384
one_shot_prompt,0.1,23,23.0,10,13,0,2024-04-17 13:17:14.539307
one_shot_prompt,0.1,26,26.0,13,13,0,2024-04-17 13:17:22.400570
one_shot_prompt,0.1,17,17.0,7,10,0,2024-04-17 13:17:27.561538
one_shot_prompt,0.1,26,26.0,11,15,0,2024-04-17 13:17:35.411066
one_shot_prompt,0.1,12,12.0,4,8,0,2024-04-17 13:17:39.040953
one_shot_prompt,0.1,12,12.0,4,8,0,2024-04-17 13:17:42.670840
one_shot_prompt,0.1,10,10.0,3,7,0,2024-04-17 13:17:45.680760
one_shot_prompt,0.1,16,16.0,7,9,0,2024-04-17 13:17:50.516896
one_shot_prompt,0.1,12,12.0,4,8,0,2024-04-17 13:17:54.140813
one_shot_prompt,0.1,14,14.0,6,8,0,2024-04-17 13:17:58.364517
one_shot_prompt,0.1,13,13.0,5,8,0,2024-04-17 13:18:02.299464
one_shot_prompt,0.1,17,17.0,6,11,0,2024-04-17 13:18:07.452645
one_shot_prompt,0.1,9,9.0,3,6,0,2024-04-17 13:18:10.170258
one_shot_prompt,0.1,43,43.0,19,24,0,2024-04-17 13:18:23.154145
one_shot_prompt,0.1,16,16.0,7,9,0,2024-04-17 13:18:27.989974
one_shot_prompt,0.1,18,18.0,7,11,0,2024-04-17 13:18:33.415366
one_shot_prompt,0.1,20,20.0,8,12,0,2024-04-17 13:18:39.457317
one_shot_prompt,0.1,16,16.0,7,9,0,2024-04-17 13:18:44.288545
one_shot_prompt,0.1,20,20.0,8,12,0,2024-04-17 13:18:50.322780
one_shot_prompt,0.1,13,13.0,5,8,0,2024-04-17 13:18:54.251758
one_shot_prompt,0.1,12,12.0,2,10,0,2024-04-17 13:18:57.870368
one_shot_prompt,0.1,14,14.0,4,10,0,2024-04-17 13:19:02.096554
one_shot_prompt,0.4,42,42.0,18,24,0,2024-04-17 13:19:14.804013
one_shot_prompt,0.4,14,14.0,5,9,0,2024-04-17 13:19:19.036019
one_shot_prompt,0.4,20,20.0,8,12,0,2024-04-17 13:19:25.064493
one_shot_prompt,0.4,12,12.0,3,9,0,2024-04-17 13:19:28.690883
one_shot_prompt,0.4,17,17.0,8,9,0,2024-04-17 13:19:33.821509
one_shot_prompt,0.4,10,10.0,4,6,0,2024-04-17 13:19:36.836784
one_shot_prompt,0.4,22,22.0,6,16,0,2024-04-17 13:19:43.488660
one_shot_prompt,0.4,56,56.0,32,24,0,2024-04-17 13:20:00.417771
one_shot_prompt,0.4,13,13.0,5,8,0,2024-04-17 13:20:04.357821
one_shot_prompt,0.4,11,11.0,4,7,0,2024-04-17 13:20:07.672892
one_shot_prompt,0.4,12,12.0,4,8,0,2024-04-17 13:20:11.294012
one_shot_prompt,0.4,20,20.0,9,11,0,2024-04-17 13:20:17.744786
one_shot_prompt,0.4,13,13.0,6,7,0,2024-04-17 13:20:21.666504
one_shot_prompt,0.4,38,38.0,18,20,0,2024-04-17 13:20:33.144656
one_shot_prompt,0.4,29,29.0,13,16,0,2024-04-17 13:20:41.899495
one_shot_prompt,0.4,14,14.0,5,9,0,2024-04-17 13:20:46.123917
one_shot_prompt,0.4,24,24.0,12,12,0,2024-04-17 13:20:53.371760
one_shot_prompt,0.4,26,26.0,12,14,0,2024-04-17 13:21:01.224398
one_shot_prompt,0.4,23,23.0,12,11,0,2024-04-17 13:21:08.178579
one_shot_prompt,0.4,21,21.0,11,10,0,2024-04-17 13:21:14.527952
one_shot_prompt,0.4,12,12.0,3,9,0,2024-04-17 13:21:18.154240
one_shot_prompt,0.4,19,19.0,7,12,0,2024-04-17 13:21:23.893397
one_shot_prompt,0.4,14,14.0,5,9,0,2024-04-17 13:21:28.128596
one_shot_prompt,0.4,18,18.0,7,11,0,2024-04-17 13:21:33.557338
one_shot_prompt,0.4,13,13.0,4,9,0,2024-04-17 13:21:37.482867
one_shot_prompt,0.4,11,11.0,4,7,0,2024-04-17 13:21:40.810226
one_shot_prompt,0.4,10,10.0,2,8,0,2024-04-17 13:21:43.829166
one_shot_prompt,0.4,12,12.0,4,8,0,2024-04-17 13:21:47.451807
one_shot_prompt,0.4,10,10.0,3,7,0,2024-04-17 13:21:50.488789
one_shot_prompt,0.4,29,29.0,15,14,0,2024-04-17 13:21:59.231094
one_shot_prompt,0.4,18,18.0,8,10,0,2024-04-17 13:22:04.671755
one_shot_prompt,0.4,12,12.0,4,8,0,2024-04-17 13:22:08.287910
one_shot_prompt,0.4,14,14.0,6,8,0,2024-04-17 13:22:12.508375
one_shot_prompt,0.4,17,17.0,5,12,0,2024-04-17 13:22:17.644021
one_shot_prompt,0.4,12,12.0,4,8,0,2024-04-17 13:22:21.264782
one_shot_prompt,0.4,18,18.0,8,10,0,2024-04-17 13:22:26.696322
one_shot_prompt,0.4,22,22.0,11,11,0,2024-04-17 13:22:33.327473
one_shot_prompt,0.4,13,13.0,5,8,0,2024-04-17 13:22:37.246213
one_shot_prompt,0.4,22,22.0,9,13,0,2024-04-17 13:22:43.875912
one_shot_prompt,0.4,17,17.0,8,9,0,2024-04-17 13:22:49.005710
one_shot_prompt,0.4,24,24.0,8,16,0,2024-04-17 13:22:56.238611
one_shot_prompt,0.4,10,10.0,3,7,0,2024-04-17 13:22:59.247023
one_shot_prompt,0.4,13,13.0,6,7,0,2024-04-17 13:23:03.167147
one_shot_prompt,0.4,29,29.0,13,16,0,2024-04-17 13:23:11.896730
one_shot_prompt,0.4,14,14.0,6,8,0,2024-04-17 13:23:16.117964
one_shot_prompt,0.4,14,14.0,4,10,0,2024-04-17 13:23:20.335163
one_shot_prompt,0.4,27,27.0,13,14,0,2024-04-17 13:23:28.469734
one_shot_prompt,0.4,13,13.0,3,10,0,2024-04-17 13:23:32.386207
one_shot_prompt,0.4,16,16.0,7,9,0,2024-04-17 13:23:37.210552
one_shot_prompt,0.4,10,10.0,1,9,0,2024-04-17 13:23:40.223914
one_shot_prompt,0.4,15,15.0,5,10,0,2024-04-17 13:23:44.755469
one_shot_prompt,0.4,13,13.0,5,8,0,2024-04-17 13:23:48.675329
one_shot_prompt,0.4,25,25.0,11,14,0,2024-04-17 13:23:56.193782
one_shot_prompt,0.4,16,16.0,7,9,0,2024-04-17 13:24:01.011329
one_shot_prompt,0.4,16,16.0,5,11,0,2024-04-17 13:24:05.826555
one_shot_prompt,0.4,25,25.0,9,16,0,2024-04-17 13:24:13.377176
one_shot_prompt,0.4,12,12.0,5,7,0,2024-04-17 13:24:16.999273
one_shot_prompt,0.4,18,18.0,5,13,0,2024-04-17 13:24:22.429254
one_shot_prompt,0.4,15,15.0,6,9,0,2024-04-17 13:24:26.963242
one_shot_prompt,0.4,26,26.0,12,14,0,2024-04-17 13:24:34.814043
one_shot_prompt,0.4,9,9.0,1,8,0,2024-04-17 13:24:37.532457
one_shot_prompt,0.4,10,10.0,3,7,0,2024-04-17 13:24:40.550671
one_shot_prompt,0.4,22,22.0,10,12,0,2024-04-17 13:24:47.187929
one_shot_prompt,0.4,35,35.0,17,18,0,2024-04-17 13:24:57.751744
one_shot_prompt,0.4,12,12.0,3,9,0,2024-04-17 13:25:01.386509
one_shot_prompt,0.4,13,13.0,6,7,0,2024-04-17 13:25:05.310725
one_shot_prompt,0.4,19,19.0,9,10,0,2024-04-17 13:25:11.044103
one_shot_prompt,0.4,22,22.0,8,14,0,2024-04-17 13:25:17.699030
one_shot_prompt,0.4,13,13.0,5,8,0,2024-04-17 13:25:21.621335
one_shot_prompt,0.4,12,12.0,4,8,0,2024-04-17 13:25:25.244487
one_shot_prompt,0.4,12,12.0,4,8,0,2024-04-17 13:25:28.894099
one_shot_prompt,0.4,18,18.0,8,10,0,2024-04-17 13:25:34.322944
one_shot_prompt,0.4,13,13.0,4,9,0,2024-04-17 13:25:38.246572
one_shot_prompt,0.4,61,61.0,29,32,0,2024-04-17 13:25:56.640122
one_shot_prompt,0.4,26,26.0,13,13,0,2024-04-17 13:26:04.494940
one_shot_prompt,0.4,16,16.0,7,9,0,2024-04-17 13:26:09.313941
one_shot_prompt,0.4,12,12.0,4,8,0,2024-04-17 13:26:12.947998
one_shot_prompt,0.4,19,19.0,9,10,0,2024-04-17 13:26:18.674245
one_shot_prompt,0.4,18,18.0,4,14,0,2024-04-17 13:26:24.106349
one_shot_prompt,0.4,22,22.0,9,13,0,2024-04-17 13:26:30.741972
one_shot_prompt,0.4,17,17.0,7,10,0,2024-04-17 13:26:35.872930
one_shot_prompt,0.4,22,22.0,10,12,0,2024-04-17 13:26:42.514204
one_shot_prompt,0.4,10,10.0,3,7,0,2024-04-17 13:26:45.529145
one_shot_prompt,0.4,26,26.0,11,15,0,2024-04-17 13:26:53.381399
one_shot_prompt,0.4,31,31.0,14,17,0,2024-04-17 13:27:02.736088
one_shot_prompt,0.4,12,12.0,3,9,0,2024-04-17 13:27:06.355468
one_shot_prompt,0.4,12,12.0,3,9,0,2024-04-17 13:27:09.985038
one_shot_prompt,0.4,31,31.0,15,16,0,2024-04-17 13:27:19.368908
one_shot_prompt,0.4,17,17.0,7,10,0,2024-04-17 13:27:24.522485
one_shot_prompt,0.4,29,29.0,13,16,0,2024-04-17 13:27:33.281919
one_shot_prompt,0.4,17,17.0,7,10,0,2024-04-17 13:27:38.417340
one_shot_prompt,0.4,11,11.0,3,8,0,2024-04-17 13:27:41.745791
one_shot_prompt,0.4,10,10.0,3,7,0,2024-04-17 13:27:44.779036
one_shot_prompt,0.4,28,28.0,13,15,0,2024-04-17 13:27:53.261364
one_shot_prompt,0.4,50,50.0,25,25,0,2024-04-17 13:28:08.380871
one_shot_prompt,0.4,15,15.0,5,10,0,2024-04-17 13:28:12.916993
one_shot_prompt,0.4,18,18.0,6,12,0,2024-04-17 13:28:18.357788
one_shot_prompt,0.4,12,12.0,4,8,0,2024-04-17 13:28:21.991333
one_shot_prompt,0.4,29,29.0,16,13,0,2024-04-17 13:28:30.742494
one_shot_prompt,0.4,18,18.0,7,11,0,2024-04-17 13:28:36.190549
one_shot_prompt,0.7,11,11.0,2,9,0,2024-04-17 13:28:39.524805
one_shot_prompt,0.7,27,27.0,12,15,0,2024-04-17 13:28:47.689778
one_shot_prompt,0.7,14,14.0,5,9,0,2024-04-17 13:28:51.916209
one_shot_prompt,0.7,29,29.0,11,18,0,2024-04-17 13:29:00.662621
one_shot_prompt,0.7,19,19.0,6,13,0,2024-04-17 13:29:06.820876
one_shot_prompt,0.7,17,17.0,9,8,0,2024-04-17 13:29:11.941922
one_shot_prompt,0.7,12,12.0,2,10,0,2024-04-17 13:29:15.562719
one_shot_prompt,0.7,32,32.0,16,16,0,2024-04-17 13:29:25.223294
one_shot_prompt,0.7,14,14.0,4,10,0,2024-04-17 13:29:29.439829
one_shot_prompt,0.7,15,15.0,6,9,0,2024-04-17 13:29:33.959441
one_shot_prompt,0.7,12,12.0,3,9,0,2024-04-17 13:29:37.572847
one_shot_prompt,0.7,28,28.0,10,18,0,2024-04-17 13:29:46.001346
one_shot_prompt,0.7,22,22.0,10,12,0,2024-04-17 13:29:53.066766
one_shot_prompt,0.7,13,13.0,5,8,0,2024-04-17 13:29:56.984974
one_shot_prompt,0.7,25,25.0,12,13,0,2024-04-17 13:30:04.526000
one_shot_prompt,0.7,12,12.0,3,9,0,2024-04-17 13:30:08.137963
one_shot_prompt,0.7,14,14.0,5,9,0,2024-04-17 13:30:12.367138
one_shot_prompt,0.7,24,24.0,10,14,0,2024-04-17 13:30:19.630374
one_shot_prompt,0.7,13,13.0,3,10,0,2024-04-17 13:30:23.553856
one_shot_prompt,0.7,11,11.0,3,8,0,2024-04-17 13:30:26.866501
one_shot_prompt,0.7,18,18.0,6,12,0,2024-04-17 13:30:32.288983
one_shot_prompt,0.7,17,17.0,7,10,0,2024-04-17 13:30:37.411116
one_shot_prompt,0.7,10,10.0,2,8,0,2024-04-17 13:30:40.419327
one_shot_prompt,0.7,13,13.0,4,9,0,2024-04-17 13:30:44.732611
one_shot_prompt,0.7,13,13.0,3,10,0,2024-04-17 13:30:48.660961
one_shot_prompt,0.7,21,21.0,9,12,0,2024-04-17 13:30:55.437369
one_shot_prompt,0.7,20,20.0,8,12,0,2024-04-17 13:31:01.460509
one_shot_prompt,0.7,13,13.0,5,8,0,2024-04-17 13:31:05.392886
one_shot_prompt,0.7,18,18.0,7,11,0,2024-04-17 13:31:10.822839
one_shot_prompt,0.7,26,26.0,11,15,0,2024-04-17 13:31:18.669174
one_shot_prompt,0.7,16,16.0,8,8,0,2024-04-17 13:31:23.494018
one_shot_prompt,0.7,16,16.0,7,9,0,2024-04-17 13:31:28.317115
one_shot_prompt,0.7,17,17.0,5,12,0,2024-04-17 13:31:33.851177
one_shot_prompt,0.7,17,17.0,5,12,0,2024-04-17 13:31:38.971269
one_shot_prompt,0.7,12,12.0,5,7,0,2024-04-17 13:31:42.587652
one_shot_prompt,0.7,13,13.0,4,9,0,2024-04-17 13:31:46.504010
one_shot_prompt,0.7,12,12.0,2,10,0,2024-04-17 13:31:50.136802
one_shot_prompt,0.7,13,13.0,3,10,0,2024-04-17 13:31:54.062574
one_shot_prompt,0.7,11,11.0,2,9,0,2024-04-17 13:31:57.384096
one_shot_prompt,0.7,17,17.0,7,10,0,2024-04-17 13:32:02.513614
one_shot_prompt,0.7,18,18.0,6,12,0,2024-04-17 13:32:07.955354
one_shot_prompt,0.7,18,18.0,8,10,0,2024-04-17 13:32:13.389508
one_shot_prompt,0.7,25,25.0,10,15,0,2024-04-17 13:32:20.943653
one_shot_prompt,0.7,11,11.0,3,8,0,2024-04-17 13:32:24.264927
one_shot_prompt,0.7,23,23.0,12,11,0,2024-04-17 13:32:31.214709
one_shot_prompt,0.7,28,28.0,14,14,0,2024-04-17 13:32:39.681234
one_shot_prompt,0.7,16,16.0,5,11,0,2024-04-17 13:32:44.524289
one_shot_prompt,0.7,12,12.0,2,10,0,2024-04-17 13:32:48.144528
one_shot_prompt,0.7,13,13.0,3,10,0,2024-04-17 13:32:52.105640
one_shot_prompt,0.7,17,17.0,7,10,0,2024-04-17 13:32:57.245724
one_shot_prompt,0.7,18,18.0,7,11,0,2024-04-17 13:33:02.685379
one_shot_prompt,0.7,19,19.0,7,12,0,2024-04-17 13:33:08.839312
one_shot_prompt,0.7,11,11.0,4,7,0,2024-04-17 13:33:12.159566
one_shot_prompt,0.7,45,45.0,21,24,0,2024-04-17 13:33:25.757238
one_shot_prompt,0.7,28,28.0,12,16,0,2024-04-17 13:33:34.217578
one_shot_prompt,0.7,21,21.0,8,13,0,2024-04-17 13:33:40.548800
one_shot_prompt,0.7,47,47.0,22,25,0,2024-04-17 13:33:54.729494
one_shot_prompt,0.7,37,37.0,18,19,0,2024-04-17 13:34:05.918195
one_shot_prompt,0.7,14,14.0,6,8,0,2024-04-17 13:34:10.132552
one_shot_prompt,0.7,14,14.0,4,10,0,2024-04-17 13:34:14.342188
one_shot_prompt,0.7,16,16.0,8,8,0,2024-04-17 13:34:19.167795
one_shot_prompt,0.7,11,11.0,3,8,0,2024-04-17 13:34:22.492018
one_shot_prompt,0.7,21,21.0,11,10,0,2024-04-17 13:34:28.828598
one_shot_prompt,0.7,21,21.0,10,11,0,2024-04-17 13:34:35.169483
one_shot_prompt,0.7,13,13.0,4,9,0,2024-04-17 13:34:39.099521
one_shot_prompt,0.7,12,12.0,3,9,0,2024-04-17 13:34:42.720246
one_shot_prompt,0.7,27,27.0,13,14,0,2024-04-17 13:34:50.874199
one_shot_prompt,0.7,15,15.0,5,10,0,2024-04-17 13:34:55.400263
one_shot_prompt,0.7,13,13.0,5,8,0,2024-04-17 13:34:59.316585
one_shot_prompt,0.7,27,27.0,13,14,0,2024-04-17 13:35:08.246659
one_shot_prompt,0.7,15,15.0,6,9,0,2024-04-17 13:35:12.759238
one_shot_prompt,0.7,19,19.0,8,11,0,2024-04-17 13:35:18.484937
one_shot_prompt,0.7,12,12.0,5,7,0,2024-04-17 13:35:22.106556
one_shot_prompt,0.7,11,11.0,4,7,0,2024-04-17 13:35:25.426203
one_shot_prompt,0.7,14,14.0,6,8,0,2024-04-17 13:35:29.647103
